code;description;unit;unitPrice
98449;PAREDE DE MADEIRA COMPENSADA PARA CONSTRUÇÃO TEMPORÁRIA EM CHAPA DUPLA, EXTERNA, COM ÁREA LÍQUIDA MAIOR OU IGUAL A 6 M², SEM VÃO. AF_05/2018;M2;203,09
98450;PAREDE DE MADEIRA COMPENSADA PARA CONSTRUÇÃO TEMPORÁRIA EM CHAPA DUPLA, EXTERNA, COM ÁREA LÍQUIDA MENOR QUE 6 M², SEM VÃO. AF_05/2018;M2;207,31
98451;PAREDE DE MADEIRA COMPENSADA PARA CONSTRUÇÃO TEMPORÁRIA EM CHAPA DUPLA, INTERNA, COM ÁREA LÍQUIDA MAIOR OU IGUAL A 6 M², SEM VÃO. AF_05/2018;M2;182,44
98452;PAREDE DE MADEIRA COMPENSADA PARA CONSTRUÇÃO TEMPORÁRIA EM CHAPA DUPLA, INTERNA, COM ÁREA LÍQUIDA MENOR QUE 6 M², SEM VÃO. AF_05/2018;M2;185
98453;PAREDE DE MADEIRA COMPENSADA PARA CONSTRUÇÃO TEMPORÁRIA EM CHAPA DUPLA, EXTERNA, COM ÁREA LÍQUIDA MAIOR OU IGUAL A QUE 6 M², COM VÃO. AF_05/2018;M2;239,81
98454;PAREDE DE MADEIRA COMPENSADA PARA CONSTRUÇÃO TEMPORÁRIA EM CHAPA DUPLA, EXTERNA, COM ÁREA LÍQUIDA MENOR QUE 6 M², COM VÃO. AF_05/2018;M2;303,79
98455;PAREDE DE MADEIRA COMPENSADA PARA CONSTRUÇÃO TEMPORÁRIA EM CHAPA DUPLA, INTERNA, COM ÁREA LÍQUIDA MAIOR OU IGUAL A 6 M², COM VÃO. AF_05/2018;M2;211,93
98456;PAREDE DE MADEIRA COMPENSADA PARA CONSTRUÇÃO TEMPORÁRIA EM CHAPA DUPLA, INTERNA, COM ÁREA LÍQUIDA MENOR QUE 6 M², COM VÃO. AF_05/2018;M2;263,93
98458;TAPUME COM COMPENSADO DE MADEIRA. AF_05/2018;M2;153,37
98459;TAPUME COM TELHA METÁLICA. AF_05/2018;M2;122,61
98460;PISO PARA CONSTRUÇÃO TEMPORÁRIA EM MADEIRA, SEM REAPROVEITAMENTO. AF_05/2018;M2;191,94
98461;ESTRUTURA DE MADEIRA PROVISÓRIA PARA SUPORTE DE CAIXA D ÁGUA ELEVADA DE 1000 LITROS. AF_05/2018_PS;UN;5.997,50
98462;ESTRUTURA DE MADEIRA PROVISÓRIA PARA SUPORTE DE CAIXA D ÁGUA ELEVADA DE 3000 LITROS. AF_05/2018_PS;UN;9.029,48
5631;ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHP DIURNO. AF_06/2014;CHP;206,31
5678;RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍQ. 88 HP, CAÇAMBA CARREG. CAP. MÍN. 1 M3, CAÇAMBA RETRO CAP. 0,26 M3, PESO OPERACIONAL MÍN. 6.674 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,37 M - CHP DIURNO. AF_06/2014;CHP;140,91
5680;RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X2, POTÊNCIA LÍQ. 79 HP, CAÇAMBA CARREG. CAP. MÍN. 1 M3, CAÇAMBA RETRO CAP. 0,20 M3, PESO OPERACIONAL MÍN. 6.570 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,37 M - CHP DIURNO. AF_06/2014;CHP;128,96
5684;ROLO COMPACTADOR VIBRATÓRIO DE UM CILINDRO AÇO LISO, POTÊNCIA 80 HP, PESO OPERACIONAL MÁXIMO 8,1 T, IMPACTO DINÂMICO 16,15 / 9,5 T, LARGURA DE TRABALHO 1,68 M - CHP DIURNO. AF_06/2014;CHP;161,65
5689;GRADE DE DISCO CONTROLE REMOTO REBOCÁVEL, COM 24 DISCOS 24 X 6 MM COM PNEUS PARA TRANSPORTE - CHP DIURNO. AF_06/2014;CHP;6,84
5795;MARTELETE OU ROMPEDOR PNEUMÁTICO MANUAL, 28 KG, COM SILENCIADOR - CHP DIURNO. AF_07/2016;CHP;32,52
5811;CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - CHP DIURNO. AF_06/2014;CHP;192,31
5823;USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 90 A 120 M3/H, SEM SILO - CHP DIURNO. AF_07/2016;CHP;197,11
5824;CAMINHÃO TOCO, PBT 16.000 KG, CARGA ÚTIL MÁX. 10.685 KG, DIST. ENTRE EIXOS 4,8 M, POTÊNCIA 189 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,5 X 7,00 X 0,50 M - CHP DIURNO. AF_06/2014;CHP;205,76
5835;VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARGURA DE PAVIMENTAÇÃO 1,90 M A 5,30 M, POTÊNCIA 105 HP CAPACIDADE 450 T/H - CHP DIURNO. AF_11/2014;CHP;384,29
5839;VASSOURA MECÂNICA REBOCÁVEL COM ESCOVA CILÍNDRICA, LARGURA ÚTIL DE VARRIMENTO DE 2,44 M - CHP DIURNO. AF_06/2014;CHP;10,28
5843;TRATOR DE PNEUS, POTÊNCIA 122 CV, TRAÇÃO 4X4, PESO COM LASTRO DE 4.510 KG - CHP DIURNO. AF_06/2014;CHP;163,31
5847;TRATOR DE ESTEIRAS, POTÊNCIA 170 HP, PESO OPERACIONAL 19 T, CAÇAMBA 5,2 M3 - CHP DIURNO. AF_06/2014;CHP;244,24
5851;TRATOR DE ESTEIRAS, POTÊNCIA 150 HP, PESO OPERACIONAL 16,7 T, COM RODA MOTRIZ ELEVADA E LÂMINA 3,18 M3 - CHP DIURNO. AF_06/2014;CHP;232,99
5855;TRATOR DE ESTEIRAS, POTÊNCIA 347 HP, PESO OPERACIONAL 38,5 T, COM LÂMINA 8,70 M3 - CHP DIURNO. AF_06/2014;CHP;617,38
5863;ROLO COMPACTADOR VIBRATÓRIO REBOCÁVEL, CILINDRO DE AÇO LISO, POTÊNCIA DE TRAÇÃO DE 65 CV, PESO 4,7 T, IMPACTO DINÂMICO 18,3 T, LARGURA DE TRABALHO 1,67 M - CHP DIURNO. AF_02/2016;CHP;24,53
5867;ROLO COMPACTADOR VIBRATÓRIO TANDEM AÇO LISO, POTÊNCIA 58 HP, PESO SEM/COM LASTRO 6,5 / 9,4 T, LARGURA DE TRABALHO 1,2 M - CHP DIURNO. AF_06/2014;CHP;164,59
5875;RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍQ. 72 HP, CAÇAMBA CARREG. CAP. MÍN. 0,79 M3, CAÇAMBA RETRO CAP. 0,18 M3, PESO OPERACIONAL MÍN. 7.140 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,50 M - CHP DIURNO. AF_06/2014;CHP;129,81
5879;ROLO COMPACTADOR VIBRATÓRIO PÉ DE CARNEIRO, OPERADO POR CONTROLE REMOTO, POTÊNCIA 12,5 KW, PESO OPERACIONAL 1,675 T, LARGURA DE TRABALHO 0,85 M - CHP DIURNO. AF_02/2016;CHP;148,18
5882;USINA DE LAMA ASFÁLTICA, PROD 30 A 50 T/H, SILO DE AGREGADO 7 M3, RESERVATÓRIOS PARA EMULSÃO E ÁGUA DE 2,3 M3 CADA, MISTURADOR TIPO PUG MILL A SER MONTADO SOBRE CAMINHÃO - CHP DIURNO. AF_10/2014;CHP;109,74
5890;CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - CHP DIURNO. AF_06/2014;CHP;193,49
5894;CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - CHP DIURNO. AF_06/2014;CHP;201,7
5901;CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHP DIURNO. AF_06/2014;CHP;304,14
5909;ESPARGIDOR DE ASFALTO PRESSURIZADO COM TANQUE DE 2500 L, REBOCÁVEL COM MOTOR A GASOLINA POTÊNCIA 3,4 HP - CHP DIURNO. AF_07/2014;CHP;29,85
5921;"GRADE DE DISCO REBOCÁVEL COM 20 DISCOS 24"" X 6 MM COM PNEUS PARA TRANSPORTE - CHP DIURNO. AF_06/2014";CHP;5,36
5928;GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014;CHP;262,42
5932;MOTONIVELADORA POTÊNCIA BÁSICA LÍQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13032 KG, LARGURA DA LÂMINA DE 3,7 M - CHP DIURNO. AF_06/2014;CHP;257,46
5940;PÁ CARREGADEIRA SOBRE RODAS, POTÊNCIA LÍQUIDA 128 HP, CAPACIDADE DA CAÇAMBA 1,7 A 2,8 M3, PESO OPERACIONAL 11632 KG - CHP DIURNO. AF_06/2014;CHP;176,13
5944;PÁ CARREGADEIRA SOBRE RODAS, POTÊNCIA 197 HP, CAPACIDADE DA CAÇAMBA 2,5 A 3,5 M3, PESO OPERACIONAL 18338 KG - CHP DIURNO. AF_06/2014;CHP;213,81
5953;COMPRESSOR DE AR REBOCÁVEL, VAZÃO 189 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 63 CV - CHP DIURNO. AF_06/2015;CHP;57,93
6259;CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - CHP DIURNO. AF_06/2014;CHP;244,32
6879;ROLO COMPACTADOR DE PNEUS ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 111 HP, PESO SEM/COM LASTRO 9,5 / 26 T, LARGURA DE TRABALHO 1,90 M - CHP DIURNO. AF_07/2014;CHP;214,41
7030;TANQUE DE ASFALTO ESTACIONÁRIO COM SERPENTINA, CAPACIDADE 30.000 L - CHP DIURNO. AF_06/2014;CHP;257,86
7042;"MOTOBOMBA TRASH (PARA ÁGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIÂMETROS DE SUCÇÃO X RECALQUE: 3"" X 3"", HM/Q = 10 MCA / 60 M3/H A 23 MCA / 0 M3/H - CHP DIURNO. AF_10/2014";CHP;21,44
7049;ROLO COMPACTADOR PE DE CARNEIRO VIBRATORIO, POTENCIA 125 HP, PESO OPERACIONAL SEM/COM LASTRO 11,95 / 13,30 T, IMPACTO DINAMICO 38,5 / 22,5 T, LARGURA DE TRABALHO 2,15 M - CHP DIURNO. AF_06/2014;CHP;223,82
67826;CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - CHP DIURNO. AF_06/2014;CHP;175,89
73417;GRUPO GERADOR ESTACIONÁRIO, MOTOR DIESEL POTÊNCIA 170 KVA - CHP DIURNO. AF_02/2016;CHP;183,66
73436;ROLO COMPACTADOR VIBRATÓRIO PÉ DE CARNEIRO PARA SOLOS, POTÊNCIA 80 HP, PESO OPERACIONAL SEM/COM LASTRO 7,4 / 8,8 T, LARGURA DE TRABALHO 1,68 M - CHP DIURNO. AF_02/2016;CHP;216,14
73467;CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - CHP DIURNO. AF_06/2014;CHP;236,31
73536;"MOTOBOMBA CENTRÍFUGA, MOTOR A GASOLINA, POTÊNCIA 5,42 HP, BOCAIS 1 1/2"" X 1"", DIÂMETRO ROTOR 143 MM HM/Q = 6 MCA / 16,8 M3/H A 38 MCA / 6,6 M3/H - CHP DIURNO. AF_06/2014";CHP;18,14
83362;ESPARGIDOR DE ASFALTO PRESSURIZADO, TANQUE 6 M3 COM ISOLAÇÃO TÉRMICA, AQUECIDO COM 2 MAÇARICOS, COM BARRA ESPARGIDORA 3,60 M, MONTADO SOBRE CAMINHÃO  TOCO, PBT 14.300 KG, POTÊNCIA 185 CV - CHP DIURNO. AF_08/2015;CHP;250,9
83765;GRUPO DE SOLDAGEM COM GERADOR A DIESEL 60 CV PARA SOLDA ELÉTRICA, SOBRE 04 RODAS, COM MOTOR 4 CILINDROS 600 A - CHP DIURNO. AF_02/2016;CHP;92,38
87445;BETONEIRA CAPACIDADE NOMINAL 400 L, CAPACIDADE DE MISTURA 310 L, MOTOR A DIESEL POTÊNCIA 5,0 HP, SEM CARREGADOR - CHP DIURNO. AF_06/2014;CHP;4,98
88386;MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 300 KG, MOTOR ELÉTRICO POTÊNCIA 5 CV - CHP DIURNO. AF_06/2014;CHP;5,04
88393;MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 600 KG, MOTOR ELÉTRICO POTÊNCIA 7,5 CV - CHP DIURNO. AF_06/2014;CHP;7,01
88399;MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 160 KG, MOTOR ELÉTRICO POTÊNCIA 3 CV - CHP DIURNO. AF_06/2014;CHP;3,65
88418;PROJETOR DE ARGAMASSA, CAPACIDADE DE PROJEÇÃO 1,5 M3/H, ALCANCE DE 30 ATÉ 60 M, MOTOR ELÉTRICO POTÊNCIA 7,5 HP - CHP DIURNO. AF_06/2014;CHP;12,97
88433;PROJETOR DE ARGAMASSA, CAPACIDADE DE PROJEÇÃO 2 M3/H, ALCANCE ATÉ 50 M, MOTOR ELÉTRICO POTÊNCIA 7,5 HP - CHP DIURNO. AF_06/2014;CHP;16,85
88830;BETONEIRA CAPACIDADE NOMINAL DE 400 L, CAPACIDADE DE MISTURA 280 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV, SEM CARREGADOR - CHP DIURNO. AF_10/2014;CHP;1,96
88843;TRATOR DE ESTEIRAS, POTÊNCIA 125 HP, PESO OPERACIONAL 12,9 T, COM LÂMINA 2,7 M3 - CHP DIURNO. AF_10/2014;CHP;195,47
88907;ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 1,20 M3, PESO OPERACIONAL 21 T, POTÊNCIA BRUTA 155 HP - CHP DIURNO. AF_06/2014;CHP;243,71
89021;BOMBA SUBMERSÍVEL ELÉTRICA TRIFÁSICA, POTÊNCIA 2,96 HP, Ø ROTOR 144 MM SEMI-ABERTO, BOCAL DE SAÍDA Ø 2, HM/Q = 2 MCA / 38,8 M3/H A 28 MCA / 5 M3/H - CHP DIURNO. AF_06/2014;CHP;2,65
89028;TANQUE DE ASFALTO ESTACIONÁRIO COM MAÇARICO, CAPACIDADE 20.000 L - CHP DIURNO. AF_06/2014;CHP;173,68
89032;TRATOR DE ESTEIRAS, POTÊNCIA 100 HP, PESO OPERACIONAL 9,4 T, COM LÂMINA 2,19 M3 - CHP DIURNO. AF_06/2014;CHP;176,24
89035;TRATOR DE PNEUS, POTÊNCIA 85 CV, TRAÇÃO 4X4, PESO COM LASTRO DE 4.675 KG - CHP DIURNO. AF_06/2014;CHP;123,31
89225;BETONEIRA CAPACIDADE NOMINAL DE 600 L, CAPACIDADE DE MISTURA 360 L, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 4 CV, SEM CARREGADOR - CHP DIURNO. AF_11/2014;CHP;5,35
89234;FRESADORA DE ASFALTO A FRIO SOBRE RODAS, LARGURA FRESAGEM DE 1,0 M, POTÊNCIA 208 HP - CHP DIURNO. AF_11/2014;CHP;587,12
89242;FRESADORA DE ASFALTO A FRIO SOBRE RODAS, LARGURA FRESAGEM DE 2,0 M, POTÊNCIA 550 HP - CHP DIURNO. AF_11/2014;CHP;1.383,57
89250;RECICLADORA DE ASFALTO A FRIO SOBRE RODAS, LARGURA FRESAGEM DE 2,0 M, POTÊNCIA 422 HP - CHP DIURNO. AF_11/2014;CHP;1.198,91
89257;VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARGURA DE PAVIMENTAÇÃO 2,13 M A 4,55 M, POTÊNCIA 100 HP CAPACIDADE 400 T/H - CHP DIURNO. AF_11/2014;CHP;331,28
89272;GUINDASTE HIDRÁULICO AUTOPROPELIDO, COM LANÇA TELESCÓPICA 28,80 M, CAPACIDADE MÁXIMA 30 T, POTÊNCIA 97 KW, TRAÇÃO 4 X 4 - CHP DIURNO. AF_11/2014;CHP;202,2
89278;BETONEIRA CAPACIDADE NOMINAL DE 600 L, CAPACIDADE DE MISTURA 440 L, MOTOR A DIESEL POTÊNCIA 10 HP, COM CARREGADOR - CHP DIURNO. AF_11/2014;CHP;11,62
89843;BATE-ESTACAS POR GRAVIDADE, POTÊNCIA DE 160 HP, PESO DO MARTELO ATÉ 3 TONELADAS - CHP DIURNO. AF_11/2014;CHP;208,68
89876;CAMINHÃO BASCULANTE 14 M3, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 36000 KG, POTÊNCIA 286 CV, INCLUSIVE SEMIREBOQUE COM CAÇAMBA METÁLICA - CHP DIURNO. AF_12/2014;CHP;315,05
89883;CAMINHÃO BASCULANTE 18 M3, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 45000 KG, POTÊNCIA 330 CV, INCLUSIVE SEMIREBOQUE COM CAÇAMBA METÁLICA - CHP DIURNO. AF_12/2014;CHP;348,22
90586;VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHP DIURNO. AF_06/2015;CHP;1,39
90625;"PERFURATRIZ MANUAL, TORQUE MÁXIMO 83 N.M, POTÊNCIA 5 CV, COM DIÂMETRO MÁXIMO 4"" - CHP DIURNO. AF_06/2015";CHP;10,07
90631;"PERFURATRIZ SOBRE ESTEIRA, TORQUE MÁXIMO 600 KGF, PESO MÉDIO 1000 KG, POTÊNCIA 20 HP, DIÂMETRO MÁXIMO 10"" - CHP DIURNO. AF_06/2015";CHP;145,38
90637;MISTURADOR DUPLO HORIZONTAL DE ALTA TURBULÊNCIA, CAPACIDADE / VOLUME 2 X 500 LITROS, MOTORES ELÉTRICOS MÍNIMO 5 CV CADA, PARA NATA CIMENTO, ARGAMASSA E OUTROS - CHP DIURNO. AF_06/2015;CHP;15,04
90643;BOMBA TRIPLEX, PARA INJEÇÃO DE NATA DE CIMENTO, VAZÃO MÁXIMA DE 100 LITROS/MINUTO, PRESSÃO MÁXIMA DE 70 BAR - CHP DIURNO. AF_06/2015;CHP;24,77
90650;BOMBA CENTRÍFUGA MONOESTÁGIO COM MOTOR ELÉTRICO MONOFÁSICO, POTÊNCIA 15 HP, DIÂMETRO DO ROTOR 173 MM, HM/Q = 30 MCA / 90 M3/H A 45 MCA / 55 M3/H - CHP DIURNO. AF_06/2015;CHP;11,98
90656;BOMBA DE PROJEÇÃO DE CONCRETO SECO, POTÊNCIA 10 CV, VAZÃO 3 M3/H - CHP DIURNO. AF_06/2015;CHP;14,92
90662;BOMBA DE PROJEÇÃO DE CONCRETO SECO, POTÊNCIA 10 CV, VAZÃO 6 M3/H - CHP DIURNO. AF_06/2015;CHP;15,51
90668;PROJETOR PNEUMÁTICO DE ARGAMASSA PARA CHAPISCO E REBOCO COM RECIPIENTE ACOPLADO, TIPO CANEQUINHA, COM COMPRESSOR DE AR REBOCÁVEL VAZÃO 89 PCM E MOTOR DIESEL DE 20 CV - CHP DIURNO. AF_06/2015;CHP;31,46
90674;PERFURATRIZ COM TORRE METÁLICA PARA EXECUÇÃO DE ESTACA HÉLICE CONTÍNUA, PROFUNDIDADE MÁXIMA DE 30 M, DIÂMETRO MÁXIMO DE 800 MM, POTÊNCIA INSTALADA DE 268 HP, MESA ROTATIVA COM TORQUE MÁXIMO DE 170 KNM - CHP DIURNO. AF_06/2015;CHP;681,47
90680;PERFURATRIZ HIDRÁULICA SOBRE CAMINHÃO COM TRADO CURTO ACOPLADO, PROFUNDIDADE MÁXIMA DE 20 M, DIÂMETRO MÁXIMO DE 1500 MM, POTÊNCIA INSTALADA DE 137 HP, MESA ROTATIVA COM TORQUE MÁXIMO DE 30 KNM - CHP DIURNO. AF_06/2015;CHP;407,47
90686;MANIPULADOR TELESCÓPICO, POTÊNCIA DE 85 HP, CAPACIDADE DE CARGA DE 3.500 KG, ALTURA MÁXIMA DE ELEVAÇÃO DE 12,3 M - CHP DIURNO. AF_06/2015;CHP;154,14
90692;MINICARREGADEIRA SOBRE RODAS, POTÊNCIA LÍQUIDA DE 47 HP, CAPACIDADE NOMINAL DE OPERAÇÃO DE 646 KG - CHP DIURNO. AF_06/2015;CHP;131,61
90964;COMPRESSOR DE AR REBOCÁVEL, VAZÃO 89 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 20 CV - CHP DIURNO. AF_06/2015;CHP;31,39
90972;COMPRESSOR DE AR REBOCAVEL, VAZÃO 250 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 81 CV - CHP DIURNO. AF_06/2015;CHP;75,16
90979;COMPRESSOR DE AR REBOCÁVEL, VAZÃO 748 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 210 CV - CHP DIURNO. AF_06/2015;CHP;194,06
90991;ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17,8 T, POTÊNCIA LÍQUIDA 110 HP - CHP DIURNO. AF_10/2014;CHP;200,42
90999;COMPRESSOR DE AR REBOCAVEL, VAZÃO 400 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 110 CV - CHP DIURNO. AF_06/2015;CHP;99,15
91031;CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - CHP DIURNO. AF_06/2015;CHP;247,25
91277;PLACA VIBRATÓRIA REVERSÍVEL COM MOTOR 4 TEMPOS A GASOLINA, FORÇA CENTRÍFUGA DE 25 KN (2500 KGF), POTÊNCIA 5,5 CV - CHP DIURNO. AF_08/2015;CHP;8,75
91283;"CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - CHP DIURNO. AF_08/2015";CHP;10,02
91386;CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - CHP DIURNO. AF_06/2014;CHP;253,68
91533;COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - CHP DIURNO. AF_08/2015;CHP;33,39
91634;GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6500 KG, MOMENTO MÁXIMO DE CARGA 5,8 TM, ALCANCE MÁXIMO HORIZONTAL 7,60 M, INCLUSIVE CAMINHÃO TOCO PBT 9.700 KG, POTÊNCIA DE 160 CV - CHP DIURNO. AF_08/2015;CHP;222,15
91645;CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - CHP DIURNO. AF_08/2015;CHP;457,1
91692;"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHP DIURNO. AF_08/2015";CHP;27,73
92043;DISTRIBUIDOR DE AGREGADOS REBOCAVEL, CAPACIDADE 1,9 M³, LARGURA DE TRABALHO 3,66 M - CHP DIURNO. AF_11/2015;CHP;11,48
92106;CAMINHÃO PARA EQUIPAMENTO DE LIMPEZA A SUCÇÃO, COM CAMINHÃO TRUCADO DE PESO BRUTO TOTAL 23000 KG, CARGA ÚTIL MÁXIMA 15935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV, INCLUSIVE LIMPADORA A SUCÇÃO, TANQUE 12000 L - CHP DIURNO. AF_11/2015;CHP;332,68
92112;PENEIRA ROTATIVA COM MOTOR ELÉTRICO TRIFÁSICO DE 2 CV, CILINDRO DE 1 M X 0,60 M, COM FUROS DE 3,17 MM - CHP DIURNO. AF_11/2015;CHP;3,42
92118;DOSADOR DE AREIA, CAPACIDADE DE 26 LITROS - CHP DIURNO. AF_11/2015;CHP;0,39
92138;CAMINHONETE COM MOTOR A DIESEL, POTÊNCIA 180 CV, CABINE DUPLA, 4X4 - CHP DIURNO. AF_11/2015;CHP;92,69
92145;CAMINHONETE CABINE SIMPLES COM MOTOR 1.6 FLEX, CÂMBIO MANUAL, POTÊNCIA 101/104 CV, 2 PORTAS - CHP DIURNO. AF_11/2015;CHP;72,28
92242;CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 20.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 45.000 KG, POTÊNCIA 330 CV, INCLUSIVE TANQUE DE ASFALTO COM MAÇARICO - CHP DIURNO. AF_12/2015;CHP;395,48
92716;APARELHO PARA CORTE E SOLDA OXI-ACETILENO SOBRE RODAS, INCLUSIVE CILINDROS E MAÇARICOS - CHP DIURNO. AF_12/2015;CHP;102,78
92960;MÁQUINA EXTRUSORA DE CONCRETO PARA GUIAS E SARJETAS, MOTOR A DIESEL, POTÊNCIA 14 CV - CHP DIURNO. AF_12/2015;CHP;18,53
92966;MARTELO PERFURADOR PNEUMÁTICO MANUAL, HASTE 25 X 75 MM, 21 KG - CHP DIURNO. AF_12/2015;CHP;32,67
